,Date,Stock_name,change_day_0,volume_day_0,sentiment_day_0,change_day_-1,volume_day_-1,sentiment_day_-1,change_day_-2,volume_day_-2,sentiment_day_-2,change_day_-3,volume_day_-3,sentiment_day_-3,change_day_-4,volume_day_-4,sentiment_day_-4,change_day_-5,volume_day_-5,sentiment_day_-5,change_day_-6,volume_day_-6,sentiment_day_-6,change_day_-7,volume_day_-7,sentiment_day_-7,change_day_-8,volume_day_-8,sentiment_day_-8,change_day_-9,volume_day_-9,sentiment_day_-9,change_day_-10,volume_day_-10,sentiment_day_-10,change_day_-11,volume_day_-11,sentiment_day_-11,change_day_-12,volume_day_-12,sentiment_day_-12,change_day_-13,volume_day_-13,sentiment_day_-13,change_day_-14,volume_day_-14,sentiment_day_-14,change_day_-15,volume_day_-15,sentiment_day_-15,change_day_-16,volume_day_-16,sentiment_day_-16,change_day_-17,volume_day_-17,sentiment_day_-17,change_day_-18,volume_day_-18,sentiment_day_-18,change_day_-19,volume_day_-19,sentiment_day_-19
81,2019-11-07,AAPL,0.03672183333062643,0.4139354483162743,8,0.025013399165191404,0.33076503180147926,41,0.004258498319013822,0.34834958432231544,41,0.00904809082197788,0.45026081224134595,37,0.3342214678988485,0.6588983974565793,37,0.08089360250767406,0.606739437147825,33,-0.07982978999853828,0.5429097612316686,8,-0.3022892270711861,0.6227735912563808,7,0.08674863166100924,0.42105263157894735,42,0.18201182374819314,0.3203569578706699,39,-0.049494080005197255,0.30203644569856,44,0.05747673417680402,0.33060981756222957,45,-0.06386366958470709,0.3587960258178831,46,0.159126861671891,0.380393476816399,15,0.09686053499212291,0.4248056770044001,8,0.010111903331113673,0.2946681292847414,48,0.053219859999025516,0.3222142968010171,55,-0.05694482792223612,0.38088527923739235,100,0.05162332916470416,0.4204195667604347,86,0.17349726332201848,0.7272205664098946,59
82,2019-11-08,AAPL,0.07716944665508113,0.3051372425231208,42,0.03672183333062643,0.4139354483162743,39,0.025013399165191404,0.33076503180147926,37,0.004258498319013822,0.34834958432231544,33,0.00904809082197788,0.45026081224134595,32,0.3342214678988485,0.6588983974565793,7,0.08089360250767406,0.606739437147825,7,-0.07982978999853828,0.5429097612316686,42,-0.3022892270711861,0.6227735912563808,40,0.08674863166100924,0.42105263157894735,42,0.18201182374819314,0.3203569578706699,42,-0.049494080005197255,0.30203644569856,43,0.05747673417680402,0.33060981756222957,13,-0.06386366958470709,0.3587960258178831,7,0.159126861671891,0.380393476816399,48,0.09686053499212291,0.4248056770044001,54,0.010111903331113673,0.2946681292847414,100,0.053219859999025516,0.3222142968010171,81,-0.05694482792223612,0.38088527923739235,59,0.05162332916470416,0.4204195667604347,16
83,2019-11-11,AAPL,0.20755875330918777,0.3567363851824465,33,0.07716944665508113,0.3051372425231208,30,0.03672183333062643,0.4139354483162743,7,0.025013399165191404,0.33076503180147926,7,0.004258498319013822,0.34834958432231544,41,0.00904809082197788,0.45026081224134595,36,0.3342214678988485,0.6588983974565793,40,0.08089360250767406,0.606739437147825,40,-0.07982978999853828,0.5429097612316686,41,-0.3022892270711861,0.6227735912563808,12,0.08674863166100924,0.42105263157894735,8,0.18201182374819314,0.3203569578706699,46,-0.049494080005197255,0.30203644569856,52,0.05747673417680402,0.33060981756222957,100,-0.06386366958470709,0.3587960258178831,82,0.159126861671891,0.380393476816399,55,0.09686053499212291,0.4248056770044001,16,0.010111903331113673,0.2946681292847414,10,0.053219859999025516,0.3222142968010171,47,-0.05694482792223612,0.38088527923739235,43
84,2019-11-12,AAPL,0.0218203374965487,0.38101084581296507,32,0.20755875330918777,0.3567363851824465,8,0.07716944665508113,0.3051372425231208,7,0.03672183333062643,0.4139354483162743,39,0.025013399165191404,0.33076503180147926,38,0.004258498319013822,0.34834958432231544,41,0.00904809082197788,0.45026081224134595,39,0.3342214678988485,0.6588983974565793,42,0.08089360250767406,0.606739437147825,12,-0.07982978999853828,0.5429097612316686,8,-0.3022892270711861,0.6227735912563808,45,0.08674863166100924,0.42105263157894735,51,0.18201182374819314,0.3203569578706699,100,-0.049494080005197255,0.30203644569856,84,0.05747673417680402,0.33060981756222957,56,-0.06386366958470709,0.3587960258178831,14,0.159126861671891,0.380393476816399,12,0.09686053499212291,0.4248056770044001,50,0.010111903331113673,0.2946681292847414,43,0.053219859999025516,0.3222142968010171,39
85,2019-11-13,AAPL,0.177754137499797,0.4479169028306543,6,0.0218203374965487,0.38101084581296507,8,0.20755875330918777,0.3567363851824465,39,0.07716944665508113,0.3051372425231208,41,0.03672183333062643,0.4139354483162743,43,0.025013399165191404,0.33076503180147926,42,0.004258498319013822,0.34834958432231544,44,0.00904809082197788,0.45026081224134595,12,0.3342214678988485,0.6588983974565793,8,0.08089360250767406,0.606739437147825,50,-0.07982978999853828,0.5429097612316686,50,-0.3022892270711861,0.6227735912563808,100,0.08674863166100924,0.42105263157894735,85,0.18201182374819314,0.3203569578706699,60,-0.049494080005197255,0.30203644569856,14,0.05747673417680402,0.33060981756222957,10,-0.06386366958470709,0.3587960258178831,50,0.159126861671891,0.380393476816399,44,0.09686053499212291,0.4248056770044001,40,0.010111903331113673,0.2946681292847414,48
86,2019-11-14,AAPL,-0.059073265011125364,0.3888325970830187,7,0.177754137499797,0.4479169028306543,45,0.0218203374965487,0.38101084581296507,42,0.20755875330918777,0.3567363851824465,44,0.07716944665508113,0.3051372425231208,44,0.03672183333062643,0.4139354483162743,44,0.025013399165191404,0.33076503180147926,13,0.004258498319013822,0.34834958432231544,7,0.00904809082197788,0.45026081224134595,50,0.3342214678988485,0.6588983974565793,56,0.08089360250767406,0.606739437147825,100,-0.07982978999853828,0.5429097612316686,88,-0.3022892270711861,0.6227735912563808,58,0.08674863166100924,0.42105263157894735,15,0.18201182374819314,0.3203569578706699,10,-0.049494080005197255,0.30203644569856,53,0.05747673417680402,0.33060981756222957,46,-0.06386366958470709,0.3587960258178831,40,0.159126861671891,0.380393476816399,51,0.09686053499212291,0.4248056770044001,44
87,2019-11-15,AAPL,0.11069821831706485,0.4368949478637114,40,-0.059073265011125364,0.3888325970830187,39,0.177754137499797,0.4479169028306543,41,0.0218203374965487,0.38101084581296507,39,0.20755875330918777,0.3567363851824465,40,0.07716944665508113,0.3051372425231208,11,0.03672183333062643,0.4139354483162743,8,0.025013399165191404,0.33076503180147926,47,0.004258498319013822,0.34834958432231544,52,0.00904809082197788,0.45026081224134595,100,0.3342214678988485,0.6588983974565793,85,0.08089360250767406,0.606739437147825,57,-0.07982978999853828,0.5429097612316686,15,-0.3022892270711861,0.6227735912563808,10,0.08674863166100924,0.42105263157894735,50,0.18201182374819314,0.3203569578706699,46,-0.049494080005197255,0.30203644569856,38,0.05747673417680402,0.33060981756222957,47,-0.06386366958470709,0.3587960258178831,43,0.159126861671891,0.380393476816399,11
88,2019-11-18,AAPL,0.06918679248347437,0.3780216637222467,44,0.11069821831706485,0.4368949478637114,44,-0.059073265011125364,0.3888325970830187,13,0.177754137499797,0.4479169028306543,8,0.0218203374965487,0.38101084581296507,49,0.20755875330918777,0.3567363851824465,55,0.07716944665508113,0.3051372425231208,100,0.03672183333062643,0.4139354483162743,87,0.025013399165191404,0.33076503180147926,57,0.004258498319013822,0.34834958432231544,18,0.00904809082197788,0.45026081224134595,11,0.3342214678988485,0.6588983974565793,52,0.08089360250767406,0.606739437147825,46,-0.07982978999853828,0.5429097612316686,42,-0.3022892270711861,0.6227735912563808,50,0.08674863166100924,0.42105263157894735,43,0.18201182374819314,0.3203569578706699,12,-0.049494080005197255,0.30203644569856,7,0.05747673417680402,0.33060981756222957,40,-0.06386366958470709,0.3587960258178831,47
89,2019-11-19,AAPL,-0.08568319501063812,0.3320852248252096,42,0.06918679248347437,0.3780216637222467,14,0.11069821831706485,0.4368949478637114,8,-0.059073265011125364,0.3888325970830187,45,0.177754137499797,0.4479169028306543,50,0.0218203374965487,0.38101084581296507,100,0.20755875330918777,0.3567363851824465,87,0.07716944665508113,0.3051372425231208,53,0.03672183333062643,0.4139354483162743,15,0.025013399165191404,0.33076503180147926,10,0.004258498319013822,0.34834958432231544,50,0.00904809082197788,0.45026081224134595,45,0.3342214678988485,0.6588983974565793,36,0.08089360250767406,0.606739437147825,46,-0.07982978999853828,0.5429097612316686,42,-0.3022892270711861,0.6227735912563808,10,0.08674863166100924,0.42105263157894735,7,0.18201182374819314,0.3203569578706699,37,-0.049494080005197255,0.30203644569856,43,0.05747673417680402,0.33060981756222957,43
90,2019-11-20,AAPL,-0.125066995825957,0.463176729723178,12,-0.08568319501063812,0.3320852248252096,8,0.06918679248347437,0.3780216637222467,50,0.11069821831706485,0.4368949478637114,54,-0.059073265011125364,0.3888325970830187,100,0.177754137499797,0.4479169028306543,86,0.0218203374965487,0.38101084581296507,59,0.20755875330918777,0.3567363851824465,16,0.07716944665508113,0.3051372425231208,11,0.03672183333062643,0.4139354483162743,52,0.025013399165191404,0.33076503180147926,46,0.004258498319013822,0.34834958432231544,41,0.00904809082197788,0.45026081224134595,47,0.3342214678988485,0.6588983974565793,45,0.08089360250767406,0.606739437147825,11,-0.07982978999853828,0.5429097612316686,7,-0.3022892270711861,0.6227735912563808,38,0.08674863166100924,0.42105263157894735,44,0.18201182374819314,0.3203569578706699,42,-0.049494080005197255,0.30203644569856,40
91,2019-11-21,AAPL,-0.08940897500446639,0.529277067880942,8,-0.125066995825957,0.463176729723178,47,-0.08568319501063812,0.3320852248252096,53,0.06918679248347437,0.3780216637222467,100,0.11069821831706485,0.4368949478637114,83,-0.059073265011125364,0.3888325970830187,57,0.177754137499797,0.4479169028306543,17,0.0218203374965487,0.38101084581296507,11,0.20755875330918777,0.3567363851824465,50,0.07716944665508113,0.3051372425231208,46,0.03672183333062643,0.4139354483162743,38,0.025013399165191404,0.33076503180147926,46,0.004258498319013822,0.34834958432231544,41,0.00904809082197788,0.45026081224134595,11,0.3342214678988485,0.6588983974565793,7,0.08089360250767406,0.606739437147825,38,-0.07982978999853828,0.5429097612316686,42,-0.3022892270711861,0.6227735912563808,43,0.08674863166100924,0.42105263157894735,40,0.18201182374819314,0.3203569578706699,44
92,2019-11-22,AAPL,-0.04310795666791184,0.28481464106271176,51,-0.08940897500446639,0.529277067880942,54,-0.125066995825957,0.463176729723178,100,-0.08568319501063812,0.3320852248252096,85,0.06918679248347437,0.3780216637222467,59,0.11069821831706485,0.4368949478637114,17,-0.059073265011125364,0.3888325970830187,12,0.177754137499797,0.4479169028306543,51,0.0218203374965487,0.38101084581296507,46,0.20755875330918777,0.3567363851824465,40,0.07716944665508113,0.3051372425231208,47,0.03672183333062643,0.4139354483162743,45,0.025013399165191404,0.33076503180147926,12,0.004258498319013822,0.34834958432231544,7,0.00904809082197788,0.45026081224134595,39,0.3342214678988485,0.6588983974565793,45,0.08089360250767406,0.606739437147825,43,-0.07982978999853828,0.5429097612316686,42,-0.3022892270711861,0.6227735912563808,46,0.08674863166100924,0.42105263157894735,14
93,2019-11-25,AAPL,0.19478488249338163,0.36632478841160027,100,-0.04310795666791184,0.28481464106271176,70,-0.08940897500446639,0.529277067880942,18,-0.125066995825957,0.463176729723178,13,-0.08568319501063812,0.3320852248252096,60,0.06918679248347437,0.3780216637222467,54,0.11069821831706485,0.4368949478637114,45,-0.059073265011125364,0.3888325970830187,54,0.177754137499797,0.4479169028306543,51,0.0218203374965487,0.38101084581296507,14,0.20755875330918777,0.3567363851824465,8,0.07716944665508113,0.3051372425231208,44,0.03672183333062643,0.4139354483162743,54,0.025013399165191404,0.33076503180147926,50,0.004258498319013822,0.34834958432231544,50,0.00904809082197788,0.45026081224134595,51,0.3342214678988485,0.6588983974565793,16,0.08089360250767406,0.606739437147825,11,-0.07982978999853828,0.5429097612316686,53,-0.3022892270711861,0.6227735912563808,48
94,2019-11-26,AAPL,-0.14103230416917056,0.45869993250796565,99,0.19478488249338163,0.36632478841160027,30,-0.04310795666791184,0.28481464106271176,22,-0.08940897500446639,0.529277067880942,100,-0.125066995825957,0.463176729723178,79,-0.08568319501063812,0.3320852248252096,80,0.06918679248347437,0.3780216637222467,96,0.11069821831706485,0.4368949478637114,80,-0.059073265011125364,0.3888325970830187,22,0.177754137499797,0.4479169028306543,13,0.0218203374965487,0.38101084581296507,69,0.20755875330918777,0.3567363851824465,85,0.07716944665508113,0.3051372425231208,82,0.03672183333062643,0.4139354483162743,79,0.025013399165191404,0.33076503180147926,84,0.004258498319013822,0.34834958432231544,23,0.00904809082197788,0.45026081224134595,19,0.3342214678988485,0.6588983974565793,87,0.08089360250767406,0.606739437147825,82,-0.07982978999853828,0.5429097612316686,74
95,2019-11-27,AAPL,0.12027740332299297,0.2844239894942632,32,-0.14103230416917056,0.45869993250796565,22,0.19478488249338163,0.36632478841160027,100,-0.04310795666791184,0.28481464106271176,86,-0.08940897500446639,0.529277067880942,79,-0.125066995825957,0.463176729723178,96,-0.08568319501063812,0.3320852248252096,82,0.06918679248347437,0.3780216637222467,22,0.11069821831706485,0.4368949478637114,14,-0.059073265011125364,0.3888325970830187,75,0.177754137499797,0.4479169028306543,85,0.0218203374965487,0.38101084581296507,83,0.20755875330918777,0.3567363851824465,79,0.07716944665508113,0.3051372425231208,89,0.03672183333062643,0.4139354483162743,25,0.025013399165191404,0.33076503180147926,22,0.004258498319013822,0.34834958432231544,85,0.00904809082197788,0.45026081224134595,84,0.3342214678988485,0.6588983974565793,79,0.08089360250767406,0.606739437147825,72
96,2019-11-29,AAPL,0.034592584171119524,0.20325043032711837,100,0.12027740332299297,0.2844239894942632,89,-0.14103230416917056,0.45869993250796565,77,0.19478488249338163,0.36632478841160027,94,-0.04310795666791184,0.28481464106271176,89,-0.08940897500446639,0.529277067880942,20,-0.125066995825957,0.463176729723178,14,-0.08568319501063812,0.3320852248252096,74,0.06918679248347437,0.3780216637222467,90,0.11069821831706485,0.4368949478637114,86,-0.059073265011125364,0.3888325970830187,84,0.177754137499797,0.4479169028306543,80,0.0218203374965487,0.38101084581296507,24,0.20755875330918777,0.3567363851824465,22,0.07716944665508113,0.3051372425231208,91,0.03672183333062643,0.4139354483162743,86,0.025013399165191404,0.33076503180147926,80,0.004258498319013822,0.34834958432231544,79,0.00904809082197788,0.45026081224134595,71,0.3342214678988485,0.6588983974565793,15
97,2019-12-02,AAPL,-0.1655129850091764,0.4119595187312195,100,0.034592584171119524,0.20325043032711837,89,0.12027740332299297,0.2844239894942632,23,-0.14103230416917056,0.45869993250796565,12,0.19478488249338163,0.36632478841160027,85,-0.04310795666791184,0.28481464106271176,93,-0.08940897500446639,0.529277067880942,89,-0.125066995825957,0.463176729723178,81,-0.08568319501063812,0.3320852248252096,92,0.06918679248347437,0.3780216637222467,29,0.11069821831706485,0.4368949478637114,19,-0.059073265011125364,0.3888325970830187,88,0.177754137499797,0.4479169028306543,87,0.0218203374965487,0.38101084581296507,83,0.20755875330918777,0.3567363851824465,81,0.07716944665508113,0.3051372425231208,74,0.03672183333062643,0.4139354483162743,17,0.025013399165191404,0.33076503180147926,14,0.004258498319013822,0.34834958432231544,74,0.00904809082197788,0.45026081224134595,83
98,2019-12-03,AAPL,0.06067141998668204,0.49891088435492786,98,-0.1655129850091764,0.4119595187312195,24,0.034592584171119524,0.20325043032711837,15,0.12027740332299297,0.2844239894942632,90,-0.14103230416917056,0.45869993250796565,99,0.19478488249338163,0.36632478841160027,96,-0.04310795666791184,0.28481464106271176,97,-0.08940897500446639,0.529277067880942,100,-0.125066995825957,0.463176729723178,31,-0.08568319501063812,0.3320852248252096,24,0.06918679248347437,0.3780216637222467,100,0.11069821831706485,0.4368949478637114,99,-0.059073265011125364,0.3888325970830187,88,0.177754137499797,0.4479169028306543,83,0.0218203374965487,0.38101084581296507,77,0.20755875330918777,0.3567363851824465,19,0.07716944665508113,0.3051372425231208,14,0.03672183333062643,0.4139354483162743,84,0.025013399165191404,0.33076503180147926,88,0.004258498319013822,0.34834958432231544,77
99,2019-12-04,AAPL,0.03565639668025532,0.2929084532465064,21,0.06067141998668204,0.49891088435492786,14,-0.1655129850091764,0.4119595187312195,88,0.034592584171119524,0.20325043032711837,93,0.12027740332299297,0.2844239894942632,98,-0.14103230416917056,0.45869993250796565,92,0.19478488249338163,0.36632478841160027,100,-0.04310795666791184,0.28481464106271176,33,-0.08940897500446639,0.529277067880942,21,-0.125066995825957,0.463176729723178,99,-0.08568319501063812,0.3320852248252096,93,0.06918679248347437,0.3780216637222467,85,0.11069821831706485,0.4368949478637114,85,-0.059073265011125364,0.3888325970830187,71,0.177754137499797,0.4479169028306543,19,0.0218203374965487,0.38101084581296507,14,0.20755875330918777,0.3567363851824465,73,0.07716944665508113,0.3051372425231208,87,0.03672183333062643,0.4139354483162743,74,0.025013399165191404,0.33076503180147926,27
100,2019-12-05,AAPL,0.09526238001656624,0.3244867030228409,14,0.03565639668025532,0.2929084532465064,84,0.06067141998668204,0.49891088435492786,96,-0.1655129850091764,0.4119595187312195,92,0.034592584171119524,0.20325043032711837,95,0.12027740332299297,0.2844239894942632,100,-0.14103230416917056,0.45869993250796565,28,0.19478488249338163,0.36632478841160027,22,-0.04310795666791184,0.28481464106271176,99,-0.08940897500446639,0.529277067880942,90,-0.125066995825957,0.463176729723178,90,-0.08568319501063812,0.3320852248252096,84,0.06918679248347437,0.3780216637222467,74,0.11069821831706485,0.4368949478637114,19,-0.059073265011125364,0.3888325970830187,12,0.177754137499797,0.4479169028306543,73,0.0218203374965487,0.38101084581296507,84,0.20755875330918777,0.3567363851824465,74,0.07716944665508113,0.3051372425231208,31,0.03672183333062643,0.4139354483162743,50
101,2019-12-06,AAPL,0.1718991083464618,0.46248436957731154,83,0.09526238001656624,0.3244867030228409,96,0.03565639668025532,0.2929084532465064,93,0.06067141998668204,0.49891088435492786,96,-0.1655129850091764,0.4119595187312195,100,0.034592584171119524,0.20325043032711837,29,0.12027740332299297,0.2844239894942632,22,-0.14103230416917056,0.45869993250796565,96,0.19478488249338163,0.36632478841160027,96,-0.04310795666791184,0.28481464106271176,84,-0.08940897500446639,0.529277067880942,81,-0.125066995825957,0.463176729723178,69,-0.08568319501063812,0.3320852248252096,18,0.06918679248347437,0.3780216637222467,13,0.11069821831706485,0.4368949478637114,74,-0.059073265011125364,0.3888325970830187,81,0.177754137499797,0.4479169028306543,74,0.0218203374965487,0.38101084581296507,26,0.20755875330918777,0.3567363851824465,45,0.07716944665508113,0.3051372425231208,16
102,2019-12-09,AAPL,-0.16391645417485504,0.5582585311152231,92,0.1718991083464618,0.46248436957731154,93,0.09526238001656624,0.3244867030228409,32,0.03565639668025532,0.2929084532465064,21,0.06067141998668204,0.49891088435492786,100,-0.1655129850091764,0.4119595187312195,95,0.034592584171119524,0.20325043032711837,86,0.12027740332299297,0.2844239894942632,85,-0.14103230416917056,0.45869993250796565,76,0.19478488249338163,0.36632478841160027,18,-0.04310795666791184,0.28481464106271176,13,-0.08940897500446639,0.529277067880942,74,-0.125066995825957,0.463176729723178,84,-0.08568319501063812,0.3320852248252096,73,0.06918679248347437,0.3780216637222467,29,0.11069821831706485,0.4368949478637114,50,-0.059073265011125364,0.3888325970830187,18,0.177754137499797,0.4479169028306543,14,0.0218203374965487,0.38101084581296507,74,0.20755875330918777,0.3567363851824465,72
103,2019-12-10,AAPL,-0.00638612333728541,0.3942284718722151,100,-0.16391645417485504,0.5582585311152231,32,0.1718991083464618,0.46248436957731154,24,0.09526238001656624,0.3244867030228409,97,0.03565639668025532,0.2929084532465064,100,0.06067141998668204,0.49891088435492786,91,-0.1655129850091764,0.4119595187312195,89,0.034592584171119524,0.20325043032711837,78,0.12027740332299297,0.2844239894942632,20,-0.14103230416917056,0.45869993250796565,13,0.19478488249338163,0.36632478841160027,82,-0.04310795666791184,0.28481464106271176,91,-0.08940897500446639,0.529277067880942,77,-0.125066995825957,0.463176729723178,31,-0.08568319501063812,0.3320852248252096,52,0.06918679248347437,0.3780216637222467,20,0.11069821831706485,0.4368949478637114,15,-0.059073265011125364,0.3888325970830187,79,0.177754137499797,0.4479169028306543,81,0.0218203374965487,0.38101084581296507,81
104,2019-12-11,AAPL,0.10431047083854413,0.34337575274546084,31,-0.00638612333728541,0.3942284718722151,22,-0.16391645417485504,0.5582585311152231,98,0.1718991083464618,0.46248436957731154,95,0.09526238001656624,0.3244867030228409,85,0.03565639668025532,0.2929084532465064,84,0.06067141998668204,0.49891088435492786,74,-0.1655129850091764,0.4119595187312195,18,0.034592584171119524,0.20325043032711837,14,0.12027740332299297,0.2844239894942632,77,-0.14103230416917056,0.45869993250796565,85,0.19478488249338163,0.36632478841160027,72,-0.04310795666791184,0.28481464106271176,30,-0.08940897500446639,0.529277067880942,49,-0.125066995825957,0.463176729723178,18,-0.08568319501063812,0.3320852248252096,14,0.06918679248347437,0.3780216637222467,78,0.11069821831706485,0.4368949478637114,76,-0.059073265011125364,0.3888325970830187,78,0.177754137499797,0.4479169028306543,74
105,2019-12-12,AAPL,0.19584869500251742,0.5986665527266258,21,0.10431047083854413,0.34337575274546084,97,-0.00638612333728541,0.3942284718722151,98,-0.16391645417485504,0.5582585311152231,89,0.1718991083464618,0.46248436957731154,88,0.09526238001656624,0.3244867030228409,81,0.03565639668025532,0.2929084532465064,21,0.06067141998668204,0.49891088435492786,14,-0.1655129850091764,0.4119595187312195,77,0.034592584171119524,0.20325043032711837,87,0.12027740332299297,0.2844239894942632,73,-0.14103230416917056,0.45869993250796565,30,0.19478488249338163,0.36632478841160027,45,-0.04310795666791184,0.28481464106271176,20,-0.08940897500446639,0.529277067880942,15,-0.125066995825957,0.463176729723178,76,-0.08568319501063812,0.3320852248252096,77,0.06918679248347437,0.3780216637222467,81,0.11069821831706485,0.4368949478637114,79,-0.059073265011125364,0.3888325970830187,93
106,2019-12-13,AAPL,0.19638141332770298,0.5824353288536295,93,0.19584869500251742,0.5986665527266258,90,0.10431047083854413,0.34337575274546084,83,-0.00638612333728541,0.3942284718722151,80,-0.16391645417485504,0.5582585311152231,70,0.1718991083464618,0.46248436957731154,17,0.09526238001656624,0.3244867030228409,13,0.03565639668025532,0.2929084532465064,73,0.06067141998668204,0.49891088435492786,80,-0.1655129850091764,0.4119595187312195,72,0.034592584171119524,0.20325043032711837,29,0.12027740332299297,0.2844239894942632,45,-0.14103230416917056,0.45869993250796565,17,0.19478488249338163,0.36632478841160027,15,-0.04310795666791184,0.28481464106271176,68,-0.08940897500446639,0.529277067880942,73,-0.125066995825957,0.463176729723178,74,-0.08568319501063812,0.3320852248252096,75,0.06918679248347437,0.3780216637222467,86,0.11069821831706485,0.4368949478637114,23
107,2019-12-16,AAPL,0.15220802000942002,0.5588846200128705,79,0.19638141332770298,0.5824353288536295,65,0.19584869500251742,0.5986665527266258,16,0.10431047083854413,0.34337575274546084,12,-0.00638612333728541,0.3942284718722151,72,-0.16391645417485504,0.5582585311152231,80,0.1718991083464618,0.46248436957731154,70,0.09526238001656624,0.3244867030228409,26,0.03565639668025532,0.2929084532465064,46,0.06067141998668204,0.49891088435492786,18,-0.1655129850091764,0.4119595187312195,13,0.034592584171119524,0.20325043032711837,69,0.12027740332299297,0.2844239894942632,72,-0.14103230416917056,0.45869993250796565,70,0.19478488249338163,0.36632478841160027,69,-0.04310795666791184,0.28481464106271176,82,-0.08940897500446639,0.529277067880942,21,-0.125066995825957,0.463176729723178,12,-0.08568319501063812,0.3320852248252096,77,0.06918679248347437,0.3780216637222467,71
108,2019-12-17,AAPL,0.044704487502233194,0.49772497780785174,70,0.15220802000942002,0.5588846200128705,18,0.19638141332770298,0.5824353288536295,12,0.19584869500251742,0.5986665527266258,70,0.10431047083854413,0.34337575274546084,77,-0.00638612333728541,0.3942284718722151,76,-0.16391645417485504,0.5582585311152231,27,0.1718991083464618,0.46248436957731154,46,0.09526238001656624,0.3244867030228409,15,0.03565639668025532,0.2929084532465064,12,0.06067141998668204,0.49891088435492786,71,-0.1655129850091764,0.4119595187312195,71,0.034592584171119524,0.20325043032711837,75,0.12027740332299297,0.2844239894942632,75,-0.14103230416917056,0.45869993250796565,83,0.19478488249338163,0.36632478841160027,25,-0.04310795666791184,0.28481464106271176,14,-0.08940897500446639,0.529277067880942,78,-0.125066995825957,0.463176729723178,74,-0.08568319501063812,0.3320852248252096,71
109,2019-12-18,AAPL,-0.003193061668642705,0.5058780853190001,18,0.044704487502233194,0.49772497780785174,11,0.15220802000942002,0.5588846200128705,72,0.19638141332770298,0.5824353288536295,78,0.19584869500251742,0.5986665527266258,71,0.10431047083854413,0.34337575274546084,29,-0.00638612333728541,0.3942284718722151,45,-0.16391645417485504,0.5582585311152231,17,0.1718991083464618,0.46248436957731154,15,0.09526238001656624,0.3244867030228409,69,0.03565639668025532,0.2929084532465064,75,0.06067141998668204,0.49891088435492786,69,-0.1655129850091764,0.4119595187312195,72,0.034592584171119524,0.20325043032711837,87,0.12027740332299297,0.2844239894942632,23,-0.14103230416917056,0.45869993250796565,14,0.19478488249338163,0.36632478841160027,76,-0.04310795666791184,0.28481464106271176,73,-0.08940897500446639,0.529277067880942,76,-0.125066995825957,0.463176729723178,84
110,2019-12-19,AAPL,0.02767374250864855,0.4288848467302987,12,-0.003193061668642705,0.5058780853190001,72,0.044704487502233194,0.49772497780785174,84,0.15220802000942002,0.5588846200128705,71,0.19638141332770298,0.5824353288536295,29,0.19584869500251742,0.5986665527266258,46,0.10431047083854413,0.34337575274546084,16,-0.00638612333728541,0.3942284718722151,14,-0.16391645417485504,0.5582585311152231,69,0.1718991083464618,0.46248436957731154,73,0.09526238001656624,0.3244867030228409,73,0.03565639668025532,0.2929084532465064,78,0.06067141998668204,0.49891088435492786,89,-0.1655129850091764,0.4119595187312195,25,0.034592584171119524,0.20325043032711837,16,0.12027740332299297,0.2844239894942632,77,-0.14103230416917056,0.45869993250796565,74,0.19478488249338163,0.36632478841160027,77,-0.04310795666791184,0.28481464106271176,88,-0.08940897500446639,0.529277067880942,100
111,2019-12-20,AAPL,-0.14848386415682707,1.2032504303271183,71,0.02767374250864855,0.4288848467302987,77,-0.003193061668642705,0.5058780853190001,68,0.044704487502233194,0.49772497780785174,25,0.15220802000942002,0.5588846200128705,43,0.19638141332770298,0.5824353288536295,16,0.19584869500251742,0.5986665527266258,14,0.10431047083854413,0.34337575274546084,71,-0.00638612333728541,0.3942284718722151,72,-0.16391645417485504,0.5582585311152231,69,0.1718991083464618,0.46248436957731154,70,0.09526238001656624,0.3244867030228409,89,0.03565639668025532,0.2929084532465064,24,0.06067141998668204,0.49891088435492786,16,-0.1655129850091764,0.4119595187312195,75,0.034592584171119524,0.20325043032711837,75,0.12027740332299297,0.2844239894942632,76,-0.14103230416917056,0.45869993250796565,84,0.19478488249338163,0.36632478841160027,100,-0.04310795666791184,0.28481464106271176,28
112,2019-12-23,AAPL,0.18467297916226796,0.4297690446999569,27,-0.14848386415682707,1.2032504303271183,44,0.02767374250864855,0.4288848467302987,16,-0.003193061668642705,0.5058780853190001,12,0.044704487502233194,0.49772497780785174,71,0.15220802000942002,0.5588846200128705,68,0.19638141332770298,0.5824353288536295,70,0.19584869500251742,0.5986665527266258,71,0.10431047083854413,0.34337575274546084,82,-0.00638612333728541,0.3942284718722151,23,-0.16391645417485504,0.5582585311152231,14,0.1718991083464618,0.46248436957731154,69,0.09526238001656624,0.3244867030228409,73,0.03565639668025532,0.2929084532465064,75,0.06067141998668204,0.49891088435492786,83,-0.1655129850091764,0.4119595187312195,100,0.034592584171119524,0.20325043032711837,24,0.12027740332299297,0.2844239894942632,12,-0.14103230416917056,0.45869993250796565,83,0.19478488249338163,0.36632478841160027,94
